"target_path","target_name","reference_file","reference_line","reference_type","exact_path_reference","basename_reference","dynamic_reference_possible","impact_if_moved","required_update","evidence","notes"
"artifacts/h24-final/cache/R/pkgdown/clipboard.js/2.0.11/clipboard.min.js","clipboard.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",56,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:56 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/clipboard.js/2.0.11/clipboard.min.js","clipboard.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",363,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:363 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/clipboard.js/2.0.11/clipboard.min.js","clipboard.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",464,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:464 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/clipboard.js/2.0.11/clipboard.min.js","clipboard.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",2315,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:2315 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",57,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:57 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",58,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:58 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",377,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:377 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",378,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:378 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",478,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:478 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",479,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:479 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",2323,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:2323 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",50,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:50 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",51,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:51 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",370,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:370 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",371,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:371 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",471,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:471 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",472,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:472 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",2311,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:2311 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",57,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:57 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",58,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:58 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",377,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:377 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",378,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:378 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",478,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:478 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",479,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:479 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/headroom.min.js","headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",2323,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:2323 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",58,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:58 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",378,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:378 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",479,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:479 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",51,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:51 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",371,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:371 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",472,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:472 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",58,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:58 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",378,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:378 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/headroom/0.11.0/jQuery.headroom.min.js","jQuery.headroom.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",479,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:479 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/http/918fb91ebd579178c7691d8e95bbddae.rds","918fb91ebd579178c7691d8e95bbddae.rds","docs/roadmap/audit-0.2.0/01-file-inventory.csv",59,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:59 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/http/918fb91ebd579178c7691d8e95bbddae.rds","918fb91ebd579178c7691d8e95bbddae.rds","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",52,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:52 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/http/918fb91ebd579178c7691d8e95bbddae.rds","918fb91ebd579178c7691d8e95bbddae.rds","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",59,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:59 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",60,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:60 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",382,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:382 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/01-file-inventory.csv",483,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/01-file-inventory.csv:483 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",53,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:53 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",375,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:375 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/audit-0.2.0/08-artifact-audit.csv",476,"roadmap",FALSE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/audit-0.2.0/08-artifact-audit.csv:476 literal match","Inventory or decision record; retain historical path evidence."
"artifacts/h24-final/cache/R/pkgdown/search/1.0.0/autocomplete.jquery.min.js","autocomplete.jquery.min.js","docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv",60,"roadmap",TRUE,TRUE,TRUE,"Roadmap/audit evidence only; no runtime update.",FALSE,"docs/roadmap/decision-0.2.0/08-file-cleanup-decisions.csv:60 literal match","Inventory or decision record; retain historical path evidence."
